id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
1KS8IU6SY_bN6L595KG6pQ,black-rail-coffee-hoboken,Black Rail Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/14fkBYnihsPoBByKf_MqkA/o.jpg,False,https://www.yelp.com/biz/black-rail-coffee-hoboken?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,121,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.7489734210556, 'longitude': -74.0382397546422}","['pickup', 'delivery']",$,"{'address1': '800 Jackson St', 'address2': None, 'address3': '', 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['800 Jackson St', 'Hoboken, NJ 07030']}",+12012227400,(201) 222-7400,6094.323429421944
gUJ6pHYd_fp2Ypq377P_vA,williamsburg-smorgasburg-saturday-brooklyn,Williamsburg Smorgasburg - Saturday,https://s3-media1.fl.yelpcdn.com/bphoto/Jc7VyQiwPzxkJkSk9kLSAA/o.jpg,False,https://www.yelp.com/biz/williamsburg-smorgasburg-saturday-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,1120,"[{'alias': 'foodstands', 'title': 'Food Stands'}]",4.5,"{'latitude': 40.721021, 'longitude': -73.962177}",[],$$,"{'address1': '90 Kent Ave', 'address2': '', 'address3': 'East River State Park', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['90 Kent Ave', 'East River State Park', 'Brooklyn, NY 11211']}",+17189286603,(718) 928-6603,3213.5590444014824
_DBhCb0k5CM_nEE7FO7QTg,pheasant-brooklyn,Pheasant,https://s3-media1.fl.yelpcdn.com/bphoto/PKuPXpcQgGFFoDMif6R8sQ/o.jpg,False,https://www.yelp.com/biz/pheasant-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,76,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,"{'latitude': 40.7185, 'longitude': -73.9452}","['pickup', 'delivery']",$$$,"{'address1': '445 Graham Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['445 Graham Ave', 'Brooklyn, NY 11211']}",+17186755588,(718) 675-5588,4378.147379249452
GKspSLe5U3qkUgQTXfngyQ,handsome-rice-new-york,Handsome Rice,https://s3-media3.fl.yelpcdn.com/bphoto/JLn0vxwpWiqGi4nhy5hqtQ/o.jpg,False,https://www.yelp.com/biz/handsome-rice-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,108,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 40.74466, 'longitude': -73.98123}","['pickup', 'delivery']",$$,"{'address1': '133 E 31st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['133 E 31st St', 'New York, NY 10016']}",+19179652944,(917) 965-2944,4501.805037928664
sRWDbIj0IA7NBlVI16968Q,harvest-cafe-staten-island,Harvest Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/hJd6HEHuwX3TnZoniUfEBg/o.jpg,False,https://www.yelp.com/biz/harvest-cafe-staten-island?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,76,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.56589, 'longitude': -74.10109}",[],$$,"{'address1': '694 New Dorp Ln', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10306', 'country': 'US', 'state': 'NY', 'display_address': ['694 New Dorp Ln', 'Staten Island, NY 10306']}",+13478576888,(347) 857-6888,17945.84734142173
16ZnHpuaaBt92XWeJHCC5A,olio-e-piú-new-york-5,Olio e Piú,https://s3-media1.fl.yelpcdn.com/bphoto/zfMdQW5StR08SPg96JWy8g/o.jpg,False,https://www.yelp.com/biz/olio-e-pi%C3%BA-new-york-5?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,2299,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 40.733826, 'longitude': -73.999852}","['pickup', 'delivery']",$$,"{'address1': '3 Greenwich Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['3 Greenwich Ave', 'New York, NY 10014']}",+12122436546,(212) 243-6546,3190.416616025005
Q0JWPHcXTDKNP4c8QNU4pw,taiyaki-nyc-williamsburg-brooklyn-6,Taiyaki NYC - Williamsburg,https://s3-media2.fl.yelpcdn.com/bphoto/gI3pFVUsN4xKoWAM0oG7kw/o.jpg,False,https://www.yelp.com/biz/taiyaki-nyc-williamsburg-brooklyn-6?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,202,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'waffles', 'title': 'Waffles'}]",4.5,"{'latitude': 40.7143691, 'longitude': -73.9615536}","['pickup', 'delivery']",$,"{'address1': '294 Bedford Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['294 Bedford Ave', 'Brooklyn, NY 11249']}",+19179091856,(917) 909-1856,2931.7598355412497
HUKn7SlSjYtemmPiGLnD2w,rice-kitchen-new-york,Rice kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/bWkXw5HQ1f4llF8nyu4rRQ/o.jpg,False,https://www.yelp.com/biz/rice-kitchen-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,31,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",5.0,"{'latitude': 40.725166, 'longitude': -74.003712}","['pickup', 'delivery']",,"{'address1': '204 Spring St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['204 Spring St', 'New York, NY 10012']}",+16466092970,(646) 609-2970,2327.429292016989
CHBDkg9U4xx6uDanE6tGvA,coffee-project-new-york-fort-greene-brooklyn,Coffee Project New York | Fort Greene,https://s3-media2.fl.yelpcdn.com/bphoto/vdbv81x3BFTR0pskJAj1HA/o.jpg,False,https://www.yelp.com/biz/coffee-project-new-york-fort-greene-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,68,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.5,"{'latitude': 40.6875927899466, 'longitude': -73.9792491098683}",[],$$,"{'address1': '78 Rockwell Pl', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11217', 'country': 'US', 'state': 'NY', 'display_address': ['78 Rockwell Pl', 'Brooklyn, NY 11217']}",+15858883153,(585) 888-3153,2357.913680206829
O6MBQDFMkUqGM1ge05H4EQ,anthonys-butcher-and-deli-brooklyn,Anthony's Butcher & Deli,https://s3-media3.fl.yelpcdn.com/bphoto/2R69xOd81vcGs44wsCJarw/o.jpg,False,https://www.yelp.com/biz/anthonys-butcher-and-deli-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,52,"[{'alias': 'butcher', 'title': 'Butcher'}, {'alias': 'delis', 'title': 'Delis'}]",5.0,"{'latitude': 40.632309, 'longitude': -74.0277176}",[],$$,"{'address1': '7324 3rd Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['7324 3rd Ave', 'Brooklyn, NY 11209']}",+17187484184,(718) 748-4184,8605.127343665063
uwj3FOQ0ucGOxk3vBXaBCg,teranga-new-york-2,Teranga,https://s3-media2.fl.yelpcdn.com/bphoto/hdirer4OT44hO9NmG8V4Zg/o.jpg,False,https://www.yelp.com/biz/teranga-new-york-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,74,"[{'alias': 'african', 'title': 'African'}]",4.5,"{'latitude': 40.796278, 'longitude': -73.949119}","['pickup', 'delivery']",$$,"{'address1': '1280 5th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1280 5th Ave', 'New York, NY 10029']}",+16466631935,(646) 663-1935,10784.018229692847
NSGPfjlCKJpUVnecoERNJA,l-imprimerie-brooklyn-2,L'imprimerie,https://s3-media4.fl.yelpcdn.com/bphoto/mVK6BhPzJVNx63RfzhPr4g/o.jpg,False,https://www.yelp.com/biz/l-imprimerie-brooklyn-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,197,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.69927, 'longitude': -73.91287}",[],$$,"{'address1': '1524 Myrtle Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1524 Myrtle Ave', 'Brooklyn, NY 11237']}",+19292956464,(929) 295-6464,6900.048870358558
9mWw-sK4RjSPYRHQN_S9ZQ,tradisyon-new-york-2,Tradisyon,https://s3-media4.fl.yelpcdn.com/bphoto/RrW9ZkZJzSXAIz3vQc8ZWQ/o.jpg,False,https://www.yelp.com/biz/tradisyon-new-york-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,74,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",4.5,"{'latitude': 40.76491, 'longitude': -73.987537}","['pickup', 'delivery']",,"{'address1': '790 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['790 9th Ave', 'New York, NY 10019']}",+16468666900,(646) 866-6900,6637.360275510735
GepWuSFEGuFzE8U1fYFOXQ,la-vecina-astoria,La Vecina,https://s3-media1.fl.yelpcdn.com/bphoto/N1aOCrgEgHiGsSjkhVDeJQ/o.jpg,False,https://www.yelp.com/biz/la-vecina-astoria?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,170,"[{'alias': 'colombian', 'title': 'Colombian'}]",4.5,"{'latitude': 40.76232, 'longitude': -73.9165699}","['pickup', 'delivery']",$$,"{'address1': '30-66 Steinway St', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11103', 'country': 'US', 'state': 'NY', 'display_address': ['30-66 Steinway St', 'Astoria, NY 11103']}",+17184339399,(718) 433-9399,9108.300542167257
R1ElNcvQx0JXTlegPb4i7A,cafe-peanut-jersey-city,Cafe Peanut,https://s3-media2.fl.yelpcdn.com/bphoto/1YvsMyhjhcToslsutcwl1A/o.jpg,False,https://www.yelp.com/biz/cafe-peanut-jersey-city?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,65,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.732359, 'longitude': -74.056997}","['pickup', 'delivery']",$$,"{'address1': '586 Newark Ave', 'address2': None, 'address3': '', 'city': 'Jersey City', 'zip_code': '07306', 'country': 'US', 'state': 'NJ', 'display_address': ['586 Newark Ave', 'Jersey City, NJ 07306']}",+12017216270,(201) 721-6270,6071.292903573999
SSX7w6j1ftoY80kM4te85w,stanleys-pierogi-ridgewood,Stanley's Pierogi,https://s3-media3.fl.yelpcdn.com/bphoto/xMY7uIC4sWcoZS0V0AGC4g/o.jpg,False,https://www.yelp.com/biz/stanleys-pierogi-ridgewood?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,46,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'intlgrocery', 'title': 'International Grocery'}, {'alias': 'polish', 'title': 'Polish'}]",5.0,"{'latitude': 40.71334, 'longitude': -73.910362}","['pickup', 'delivery']",$,"{'address1': '5401 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['5401 Metropolitan Ave', 'Ridgewood, NY 11385']}",+17188213147,(718) 821-3147,7124.324354145143
TDyu1-6XF7r1jc13j7nDNA,tørst-brooklyn,TØRST,https://s3-media4.fl.yelpcdn.com/bphoto/cg3z8da4KlD6CeVs2-JSqQ/o.jpg,False,https://www.yelp.com/biz/t%C3%B8rst-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,401,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.7233949, 'longitude': -73.950856}","['pickup', 'delivery']",$$,"{'address1': '615 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['615 Manhattan Ave', 'Brooklyn, NY 11222']}",+17183896034,(718) 389-6034,4169.732367493427
Xjswj531-FkRZPpcccU6kQ,vida-verde-new-york,Vida Verde,https://s3-media4.fl.yelpcdn.com/bphoto/4VtXhki9jwY7yDXXA1p2eA/o.jpg,False,https://www.yelp.com/biz/vida-verde-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,1174,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.5,"{'latitude': 40.7650089, 'longitude': -73.983215}","['pickup', 'delivery']",$$,"{'address1': '248 W 55th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['248 W 55th St', 'New York, NY 10019']}",+16466570565,(646) 657-0565,6680.543286025254
9FTh2OLCozH4-UmCx4kpgA,white-maize-brooklyn,White Maize,https://s3-media4.fl.yelpcdn.com/bphoto/5I3pBCTBWPzpuf6IDC7QHA/o.jpg,False,https://www.yelp.com/biz/white-maize-brooklyn?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,195,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",4.5,"{'latitude': 40.6824378967285, 'longitude': -73.9931335449219}","['pickup', 'delivery']",$$,"{'address1': '277 Smith St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['277 Smith St', 'Brooklyn, NY 11231']}",+13479462493,(347) 946-2493,2560.122813266771
jvPYm9rYK-5ddnjU30Oz4Q,avant-garden-new-york,Avant Garden,https://s3-media3.fl.yelpcdn.com/bphoto/yi6i3onpsg4wA19LxfSo5Q/o.jpg,False,https://www.yelp.com/biz/avant-garden-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,336,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,"{'latitude': 40.7261499, 'longitude': -73.98402}","['pickup', 'delivery']",$$$,"{'address1': '130 E 7th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['130 E 7th St', 'New York, NY 10009']}",+16469227948,(646) 922-7948,2457.4606996797547
eW7kDF_1PT0CBbKA0sjLfA,souk-el-shater-sunnyside,Souk El Shater,https://s3-media1.fl.yelpcdn.com/bphoto/Rbi2zAmwFr5RakcZVQP64Q/o.jpg,False,https://www.yelp.com/biz/souk-el-shater-sunnyside?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,228,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'falafel', 'title': 'Falafel'}]",4.5,"{'latitude': 40.74385, 'longitude': -73.92113}",[],$,"{'address1': '43-03 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Sunnyside', 'zip_code': '11104', 'country': 'US', 'state': 'NY', 'display_address': ['43-03 Queens Blvd', 'Sunnyside, NY 11104']}",+17183922702,(718) 392-2702,7490.735117275098
8y8_xwiaBtCVYA4Jjx-5AQ,pokébāb-brooklyn-2,Pokébāb,https://s3-media3.fl.yelpcdn.com/bphoto/QQQq-3onGedYTzki9hsxMw/o.jpg,False,https://www.yelp.com/biz/pok%C3%A9b%C4%81b-brooklyn-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,169,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'poke', 'title': 'Poke'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 40.71683, 'longitude': -73.95866}","['pickup', 'delivery']",$$,"{'address1': '209 Bedford Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['209 Bedford Ave', 'Brooklyn, NY 11211']}",+17185992425,(718) 599-2425,3263.5400807563724
6fiHfgz3T0wNeXKDxhpCtw,cassava-house-new-york-3,Cassava House,https://s3-media1.fl.yelpcdn.com/bphoto/LChmAJklC7itUfhyY64s8g/o.jpg,False,https://www.yelp.com/biz/cassava-house-new-york-3?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,70,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.79634, 'longitude': -73.93477}","['pickup', 'delivery']",$,"{'address1': '2270 First Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['2270 First Ave', 'New York, NY 10035']}",+16469280219,(646) 928-0219,11281.310662392656
olRNNJCJ2TJvPRmjBiOcGA,silky-kitchen-new-york-3,Silky Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/YFkv6-Z4Ax0mtwMkIjUDPA/o.jpg,False,https://www.yelp.com/biz/silky-kitchen-new-york-3?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,219,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,"{'latitude': 40.73297, 'longitude': -73.98829}","['pickup', 'delivery']",$$,"{'address1': '137 E 13th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['137 E 13th St', 'New York, NY 10003']}",+16468500635,(646) 850-0635,3099.0828505233635
47_jHPl3p4-OYGCVLy2ZIA,salvatoria-kitchen-and-bar-astoria,Salvatoria Kitchen & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/X8yI4mficss7WSNZDirnCA/o.jpg,False,https://www.yelp.com/biz/salvatoria-kitchen-and-bar-astoria?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,197,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.76142, 'longitude': -73.92486}","['pickup', 'delivery']",$$,"{'address1': '31-18 Broadway', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['31-18 Broadway', 'Astoria, NY 11106']}",+17187772829,(718) 777-2829,8547.868592938752
xZ96vaoL-cQjfotmUKtjJQ,barn-joo-35-new-york,Barn Joo 35,https://s3-media1.fl.yelpcdn.com/bphoto/1R5CgYlK5qGUhKZOvZThKw/o.jpg,False,https://www.yelp.com/biz/barn-joo-35-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,2022,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,"{'latitude': 40.74964, 'longitude': -73.98582}","['pickup', 'delivery']",$$,"{'address1': '34 W 35th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['34 W 35th St', 'New York, NY 10001']}",+12125644430,(212) 564-4430,4968.473297353009
xt4sa64WOrpJvZBDPNPNYg,jacobs-pickles-new-york,Jacob's Pickles,https://s3-media3.fl.yelpcdn.com/bphoto/9AeGlLujgX-NBQIrRYOP3A/o.jpg,False,https://www.yelp.com/biz/jacobs-pickles-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,4256,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.7866504411994, 'longitude': -73.9755284786224}","['pickup', 'delivery']",$$,"{'address1': '509 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['509 Amsterdam Ave', 'New York, NY 10024']}",+12124705566,(212) 470-5566,9166.964737863183
EsHcyOLHaK76bQuU7bwiTw,tonys-pizzeria-and-restaurant-brooklyn-3,Tony's Pizzeria & Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/wEPzpmEQ2Hd-WkeKUGe1Kg/o.jpg,False,https://www.yelp.com/biz/tonys-pizzeria-and-restaurant-brooklyn-3?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,302,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.699286, 'longitude': -73.918724}","['pickup', 'delivery']",$,"{'address1': '443 Knickerbocker Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['443 Knickerbocker Ave', 'Brooklyn, NY 11237']}",+17184559664,(718) 455-9664,6407.0089037876505
bG9Tsue1s3VFOo3Cx6-wvw,the-kebabci-wood-ridge,The Kebabci,https://s3-media1.fl.yelpcdn.com/bphoto/LLugzpAg6muxyXQD3_nxHQ/o.jpg,False,https://www.yelp.com/biz/the-kebabci-wood-ridge?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,158,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,"{'latitude': 40.8511112, 'longitude': -74.0850838}","['pickup', 'delivery']",$$,"{'address1': '259 Valley Blvd', 'address2': '', 'address3': None, 'city': 'Wood-Ridge', 'zip_code': '07075', 'country': 'US', 'state': 'NJ', 'display_address': ['259 Valley Blvd', 'Wood-Ridge, NJ 07075']}",+12017284949,(201) 728-4949,17913.985182248794
I1X2vkOkdjwTL2MiKjvovQ,the-hideout-chai-bar-new-york,The Hideout Chai Bar,https://s3-media3.fl.yelpcdn.com/bphoto/gvOtqU4UCoeivoa0Cx5peA/o.jpg,False,https://www.yelp.com/biz/the-hideout-chai-bar-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GbDP3exFJ3vf-I_28atqbw,92,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 40.7209790412755, 'longitude': -73.9910624415156}",[],$,"{'address1': '42 Rivington St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['42 Rivington St', 'New York, NY 10002']}",+16466495868,(646) 649-5868,1748.6514279160683
