,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,special_hours,
267,cBmZRsZmUfBg6eMPPM6ypA,zagara-ristorante-italiano-new-york,Zagara Ristorante Italiano,https://s3-media1.fl.yelpcdn.com/bphoto/utvmJa3Gl8xY529LG1YDBg/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/zagara-ristorante-italiano-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,16464908801,(646) 490-8801,198,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4,"{'address1': '216 7th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['216 7th Ave', 'New York, NY 10011'], 'cross_streets': '22nd St & 23rd St'}","{'latitude': 40.743835, 'longitude': -73.996088}","['https://s3-media1.fl.yelpcdn.com/bphoto/utvmJa3Gl8xY529LG1YDBg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/UVFy3AXuVm54UyGxgj35nA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/6r0hr7gxUDAcXqchOHPROQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '1100', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
268,4dTFX9vnbtsqqshtN_Tv-g,forest-hills-diner-forest-hills-23,Forest Hills Diner,https://s3-media1.fl.yelpcdn.com/bphoto/G0ciDraZtCoAPsBZQdcr6w/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/forest-hills-diner-forest-hills-23?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,17189977744,(718) 997-7744,112,"[{'alias': 'diners', 'title': 'Diners'}]",3,"{'address1': '6860 Austin St', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['6860 Austin St', 'Forest Hills, NY 11375'], 'cross_streets': ''}","{'latitude': 40.7221191, 'longitude': -73.8505614}","['https://s3-media1.fl.yelpcdn.com/bphoto/G0ciDraZtCoAPsBZQdcr6w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/ebsv58Mh3UV7bfe9skCtYw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/tmi4G1JIovJzu1g7vQGvCA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
269,00jHmlu0elBhzBsw7Y5pww,jack-and-nellies-forest-hills,Jack & Nellie's,https://s3-media2.fl.yelpcdn.com/bphoto/L0SxORe7uyhzcdzo38rmnw/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/jack-and-nellies-forest-hills?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,17182682696,(718) 268-2696,671,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4,"{'address1': '10825 Ascan Ave', 'address2': None, 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['10825 Ascan Ave', 'Forest Hills, NY 11375'], 'cross_streets': ''}","{'latitude': 40.7178794, 'longitude': -73.8410497}","['https://s3-media2.fl.yelpcdn.com/bphoto/L0SxORe7uyhzcdzo38rmnw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/fDwxlEPblpUrQSyKOo5KSQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/QPWHBoF-P8CYkMskrbyJMA/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 5}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 6}, {'is_overnight': True, 'start': '1600', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
270,6nnhmOgTeI6QmQS1LhMD9Q,rdv-rendezvous-new-york-3,RDV Rendezvous,https://s3-media3.fl.yelpcdn.com/bphoto/PZ_qZQbJ6LoMMY2F14YiBQ/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/rdv-rendezvous-new-york-3?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12122228952,(212) 222-8952,163,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",4,"{'address1': '2072 Frederick Douglass Blvd', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2072 Frederick Douglass Blvd', 'New York, NY 10026'], 'cross_streets': ''}","{'latitude': 40.802040664408, 'longitude': -73.956772898909}","['https://s3-media3.fl.yelpcdn.com/bphoto/PZ_qZQbJ6LoMMY2F14YiBQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/6shmBSDyX61MeTCyXWgFbQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/_JbWnYfdtmJ1p4WvYubj7Q/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
271,KfaG5PoTEPpbODHBta9irw,hakata-tonton-new-york-6,Hakata Tonton,https://s3-media2.fl.yelpcdn.com/bphoto/_ULsBNMHx228pyWX5PtPYA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/hakata-tonton-new-york-6?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12124410100,(212) 441-0100,1015,"[{'alias': 'japanese', 'title': 'Japanese'}]",4,"{'address1': '61 Grove St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['61 Grove St', 'New York, NY 10014'], 'cross_streets': 'S 7th Ave & Sheridan Sq'}","{'latitude': 40.73333, 'longitude': -74.00331}","['https://s3-media2.fl.yelpcdn.com/bphoto/_ULsBNMHx228pyWX5PtPYA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/iMnIXBEK4_8e7fb_2beV0A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ffWjx_nYiYRW08C0v4xXyg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2245', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2245', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2245', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2245', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2245', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2245', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2245', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
272,9epyzBMgOVV71p22eYyjRA,highlands-nyc-new-york,Highlands NYC,https://s3-media2.fl.yelpcdn.com/bphoto/FASrl8JB5kiGxHQRddi0yA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/highlands-nyc-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,,,404,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'scottish', 'title': 'Scottish'}, {'alias': 'whiskeybars', 'title': 'Whiskey Bars'}]",4,"{'address1': '150 W 10th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['150 W 10th St', 'New York, NY 10014'], 'cross_streets': 'Waverly Pl & Greenwich Ave'}","{'latitude': 40.73443, 'longitude': -74.00116}","['https://s3-media2.fl.yelpcdn.com/bphoto/FASrl8JB5kiGxHQRddi0yA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/QZaUuAYfKkI6eONucDLMRg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/1EsppcKILkmcztEd2K0erg/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 0}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 1}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 2}, {'is_overnight': True, 'start': '1700', 'end': '0100', 'day': 3}, {'is_overnight': True, 'start': '1700', 'end': '0300', 'day': 4}, {'is_overnight': True, 'start': '1130', 'end': '0300', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
273,oYLltt4wfQOyVyyq0WPYvw,the-copacabana-times-square-new-york-3,The Copacabana Times Square,https://s3-media4.fl.yelpcdn.com/bphoto/Cxibvalrkn0A1eQI_URFSg/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/the-copacabana-times-square-new-york-3?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12122212672,(212) 221-2672,256,"[{'alias': 'danceclubs', 'title': 'Dance Clubs'}, {'alias': 'lounges', 'title': 'Lounges'}]",2.5,"{'address1': '268 W 47th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['268 W 47th St', 'New York, NY 10036'], 'cross_streets': 'Broadway & 8th Ave'}","{'latitude': 40.760166, 'longitude': -73.9872589}","['https://s3-media4.fl.yelpcdn.com/bphoto/Cxibvalrkn0A1eQI_URFSg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/PMfiMXPMeTcdiwl91tNdXw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/TPv_4RWZ9e_LSf07dCyeRA/o.jpg']",$$,"[{'open': [{'is_overnight': True, 'start': '2100', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '2300', 'end': '0400', 'day': 4}, {'is_overnight': True, 'start': '2300', 'end': '0400', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
274,0J0pAgS4VyFXTKQddFpBpA,701west-new-york-2,701West,https://s3-media4.fl.yelpcdn.com/bphoto/8VQRAII085ITuYkKpevR0g/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/701west-new-york-2?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12122615400,(212) 261-5400,23,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'address1': '701 7th Ave', 'address2': '', 'address3': 'The Time Square Edition', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['701 7th Ave', 'The Time Square Edition', 'New York, NY 10036'], 'cross_streets': '47th St & 48th St'}","{'latitude': 40.759149, 'longitude': -73.984164}","['https://s3-media4.fl.yelpcdn.com/bphoto/8VQRAII085ITuYkKpevR0g/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/cztXMfac5Brap0BP_3cevQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/mv4hikQkEH2UIPO_8JEcCQ/o.jpg']",,"[{'open': [{'is_overnight': True, 'start': '1630', 'end': '0030', 'day': 1}, {'is_overnight': True, 'start': '1630', 'end': '0030', 'day': 2}, {'is_overnight': True, 'start': '1630', 'end': '0030', 'day': 3}, {'is_overnight': True, 'start': '1630', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '1630', 'end': '0100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
275,tVg9doZ6-5PttPgxaOx1uw,vietspot-tribeca-new-york-3,Vietspot Tribeca,https://s3-media3.fl.yelpcdn.com/bphoto/q7v64tCV-BA42w0bI1kmbA/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/vietspot-tribeca-new-york-3?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,19293259838,(929) 325-9838,42,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'address1': '200 Church St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['200 Church St', 'New York, NY 10013'], 'cross_streets': 'Duane St & Thomas St'}","{'latitude': 40.716473, 'longitude': -74.006995}","['https://s3-media3.fl.yelpcdn.com/bphoto/q7v64tCV-BA42w0bI1kmbA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/kaOkOb4EAipRl_cyDwaKiw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/yqBbGvuI8ig8R4NlnN6BXg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
276,6qzNc9Z9DHYYleKqrW_K3g,takashi-new-york,Takashi,https://s3-media1.fl.yelpcdn.com/bphoto/dD_Aej4BzHix1fSXIEdBnw/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/takashi-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12124142929,(212) 414-2929,976,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4,"{'address1': '456 Hudson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['456 Hudson St', 'New York, NY 10014'], 'cross_streets': 'Morton St & Barrow St'}","{'latitude': 40.7313524, 'longitude': -74.0065048}","['https://s3-media1.fl.yelpcdn.com/bphoto/dD_Aej4BzHix1fSXIEdBnw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/DpuIKgvAbA3pNwsfv-9B4A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/hvRQkPQyxEo5a5AVLDfdwQ/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1800', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
277,kvIrv1akLm08kxd44ciicA,blenheim-new-york-3,Blenheim,https://s3-media3.fl.yelpcdn.com/bphoto/FuyFBccnyjV0m3yU_kP_vg/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/blenheim-new-york-3?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12122437073,(212) 243-7073,215,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.5,"{'address1': '283 W 12th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['283 W 12th St', 'New York, NY 10014'], 'cross_streets': '4th St & 8th Ave'}","{'latitude': 40.737716, 'longitude': -74.004005}","['https://s3-media3.fl.yelpcdn.com/bphoto/FuyFBccnyjV0m3yU_kP_vg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Ep6EBeLCxvHLNpUH4JRwTg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/r_hXa8bnsnnaoCF4Y1ToVA/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']",,
278,MoiZlLUndZjTTXAFJXTHXA,schnippers-new-york-9,Schnippers,https://s3-media4.fl.yelpcdn.com/bphoto/FexqTWLJ2Exr0ElGd0pDGg/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/schnippers-new-york-9?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12127321700,(212) 732-1700,110,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'address1': '120 Church St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['120 Church St', 'New York, NY 10007'], 'cross_streets': 'Park Pl & Murray St'}","{'latitude': 40.7136658620892, 'longitude': -74.0091345459223}","['https://s3-media4.fl.yelpcdn.com/bphoto/FexqTWLJ2Exr0ElGd0pDGg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/7m-hk38z2ODif-GqQ7jEFg/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/EBA7h2CYln8g6yxuC1gbzA/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
279,zXuwcp_d3h6fVa9CarmWzw,bistro-cassis-restaurant-new-york,Bistro Cassis Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/8ljcMkwTYd2BtKvCo3pv9Q/o.jpg,FALSE,TRUE,https://www.yelp.com/biz/bistro-cassis-restaurant-new-york?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,,,241,"[{'alias': 'french', 'title': 'French'}]",3.5,"{'address1': '225 Columbus Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['225 Columbus Ave', 'New York, NY 10023'], 'cross_streets': '70th St & 71st St'}","{'latitude': 40.776204, 'longitude': -73.979308}","['https://s3-media2.fl.yelpcdn.com/bphoto/8ljcMkwTYd2BtKvCo3pv9Q/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/nFQW6TY_B8RrthFqRlusoA/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/ZF8DiB_4zp3eSZWSV_ocuw/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
280,y0HfYHoQJaguVCRuYVTIJg,effys-kitchen-new-york-9,Effy's Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/sCuwwAG9GfFBbmrSmr5_Ig/o.jpg,TRUE,FALSE,https://www.yelp.com/biz/effys-kitchen-new-york-9?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,16469303021,(646) 930-3021,102,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4,"{'address1': '1393B  2nd Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10029', 'country': 'US', 'state': 'NY', 'display_address': ['1393B  2nd Ave', 'New York, NY 10029'], 'cross_streets': ''}","{'latitude': 40.7693069, 'longitude': -73.95823}","['https://s3-media3.fl.yelpcdn.com/bphoto/sCuwwAG9GfFBbmrSmr5_Ig/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/T1M2WH7DLa2vMvn1qFO7DQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/Et5EeedAJqnU3xZEqssFjg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/y0HfYHoQJaguVCRuYVTIJg?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw#popup%3Araq', 'use_case_text': 'Message the Business'}",
281,I-B1Xbq6vIGRkdKVaQ8Uew,toro-nyc-new-york-3,Toro NYC,https://s3-media2.fl.yelpcdn.com/bphoto/c6jdycOLWpXEeV1rbv72XQ/o.jpg,TRUE,TRUE,https://www.yelp.com/biz/toro-nyc-new-york-3?adjust_creative=GbDP3exFJ3vf-I_28atqbw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=GbDP3exFJ3vf-I_28atqbw,12126912360,(212) 691-2360,495,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,"{'address1': '85 10th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['85 10th Ave', 'New York, NY 10011'], 'cross_streets': '11th and 10th street'}","{'latitude': 40.74303, 'longitude': -74.00779}","['https://s3-media2.fl.yelpcdn.com/bphoto/c6jdycOLWpXEeV1rbv72XQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/k5ADD2XJbPuB75w7rPWy0w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/a0SAL9jt7YBs5J8VZBwzIQ/o.jpg']",$$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1700', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
